GVKEY,CUSIP,EXEC_FULLNAME,CONAME,EXECID,YEAR,GENDER,SICDESC,NAICSDESC,NAICS,SIC,agree,consc,extra,neuro,openn
005987,398433102,Ronald J. Kramer,GRIFFON CORP,34753,2019,MALE,"CUTLERY, HANDTOOLS, AND GENERAL HARDWARE",Saw Blade and Handtool Manufacturing,332216,3420,3.4247003,4.7356749,4.7362847,3.5097294,4.2783279
005987,398433102,Ronald J. Kramer,GRIFFON CORP,34753,2020,MALE,"CUTLERY, HANDTOOLS, AND GENERAL HARDWARE",Saw Blade and Handtool Manufacturing,332216,3420,3.4247003,4.7356749,4.7362847,3.5097294,4.2783279
189579,39874R101,"Eric J. Lindberg, Jr.",GROCERY OUTLET HLDNG CORP,58964,2019,MALE,GROCERY STORES,Supermarkets and Other Grocery Retailers (except C,445110,5411,4.472764,5.7136478,5.3242211,3.1766562,5.2975092
189579,39874R101,"Eric J. Lindberg, Jr.",GROCERY OUTLET HLDNG CORP,58964,2020,MALE,GROCERY STORES,Supermarkets and Other Grocery Retailers (except C,445110,5411,4.472764,5.7136478,5.3242211,3.1766562,5.2975092
065718,398905109,"Earl J. Hesterberg, Jr.",GROUP 1 AUTOMOTIVE INC,29923,2011,MALE,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,New Car Dealers,441110,5500,2.9491191,4.3127375,4.5116401,4.070622,3.9820082
065718,398905109,"Earl J. Hesterberg, Jr.",GROUP 1 AUTOMOTIVE INC,29923,2012,MALE,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,New Car Dealers,441110,5500,2.9491191,4.3127375,4.5116401,4.070622,3.9820082
065718,398905109,"Earl J. Hesterberg, Jr.",GROUP 1 AUTOMOTIVE INC,29923,2013,MALE,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,New Car Dealers,441110,5500,2.9491191,4.3127375,4.5116401,4.070622,3.9820082
065718,398905109,"Earl J. Hesterberg, Jr.",GROUP 1 AUTOMOTIVE INC,29923,2014,MALE,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,New Car Dealers,441110,5500,2.9491191,4.3127375,4.5116401,4.070622,3.9820082
065718,398905109,"Earl J. Hesterberg, Jr.",GROUP 1 AUTOMOTIVE INC,29923,2015,MALE,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,New Car Dealers,441110,5500,2.9491191,4.3127375,4.5116401,4.070622,3.9820082
065718,398905109,"Earl J. Hesterberg, Jr.",GROUP 1 AUTOMOTIVE INC,29923,2016,MALE,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,New Car Dealers,441110,5500,2.9491191,4.3127375,4.5116401,4.070622,3.9820082
065718,398905109,"Earl J. Hesterberg, Jr.",GROUP 1 AUTOMOTIVE INC,29923,2017,MALE,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,New Car Dealers,441110,5500,2.9491191,4.3127375,4.5116401,4.070622,3.9820082
065718,398905109,"Earl J. Hesterberg, Jr.",GROUP 1 AUTOMOTIVE INC,29923,2018,MALE,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,New Car Dealers,441110,5500,2.9491191,4.3127375,4.5116401,4.070622,3.9820082
065718,398905109,"Earl J. Hesterberg, Jr.",GROUP 1 AUTOMOTIVE INC,29923,2019,MALE,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,New Car Dealers,441110,5500,2.9491191,4.3127375,4.5116401,4.070622,3.9820082
065718,398905109,"Earl J. Hesterberg, Jr.",GROUP 1 AUTOMOTIVE INC,29923,2020,MALE,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,New Car Dealers,441110,5500,2.9491191,4.3127375,4.5116401,4.070622,3.9820082
019906,400110102,Matthew Mayer Maloney,GRUBHUB INC,57131,2015,MALE,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Internet Publishing and Broadcasting and Web Searc,519130,7370,3.956079,5.5072784,4.7528992,3.1602471,5.078445
019906,400110102,Matthew Mayer Maloney,GRUBHUB INC,57131,2016,MALE,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Internet Publishing and Broadcasting and Web Searc,519130,7370,3.956079,5.5072784,4.7528992,3.1602471,5.078445
019906,400110102,Matthew Mayer Maloney,GRUBHUB INC,57131,2017,MALE,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Internet Publishing and Broadcasting and Web Searc,519130,7370,3.956079,5.5072784,4.7528992,3.1602471,5.078445
019906,400110102,Matthew Mayer Maloney,GRUBHUB INC,57131,2018,MALE,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Internet Publishing and Broadcasting and Web Searc,519130,7370,3.956079,5.5072784,4.7528992,3.1602471,5.078445
019906,400110102,Matthew Mayer Maloney,GRUBHUB INC,57131,2019,MALE,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C",Internet Publishing and Broadcasting and Web Searc,519130,7370,3.956079,5.5072784,4.7528992,3.1602471,5.078445
063447,401617105,Victor Herrero Amigo,GUESS INC,49876,2016,MALE,"WOMEN'S, MISSES', AND JUNIORS' OUTERWEAR",Cut and Sew Apparel Manufacturing,3152,2330,5.1837921,6.0161681,5.0944796,2.1164367,5.4147205
063447,401617105,Victor Herrero Amigo,GUESS INC,49876,2017,MALE,"WOMEN'S, MISSES', AND JUNIORS' OUTERWEAR",Cut and Sew Apparel Manufacturing,3152,2330,5.1837921,6.0161681,5.0944796,2.1164367,5.4147205
063447,401617105,Victor Herrero Amigo,GUESS INC,49876,2018,MALE,"WOMEN'S, MISSES', AND JUNIORS' OUTERWEAR",Cut and Sew Apparel Manufacturing,3152,2330,5.1837921,6.0161681,5.0944796,2.1164367,5.4147205
063447,401617105,Carlos E. Alberini,GUESS INC,13525,2019,MALE,"WOMEN'S, MISSES', AND JUNIORS' OUTERWEAR",Cut and Sew Apparel Manufacturing,3152,2330,4.7615461,5.9428654,4.8861194,2.5154126,5.1990895
063447,401617105,Carlos E. Alberini,GUESS INC,13525,2020,MALE,"WOMEN'S, MISSES', AND JUNIORS' OUTERWEAR",Cut and Sew Apparel Manufacturing,3152,2330,4.7615461,5.9428654,4.8861194,2.5154126,5.1990895
064568,402307102,Kerry J. Chauvin,GULF ISLAND FABRICATION INC,34462,2011,MALE,SHIP AND BOAT BUILDING AND REPAIRING,Ship Building and Repairing,336611,3730,2.8298438,4.5477762,2.5901093,4.7845774,3.5156224
064568,402307102,Kerry J. Chauvin,GULF ISLAND FABRICATION INC,34462,2012,MALE,SHIP AND BOAT BUILDING AND REPAIRING,Ship Building and Repairing,336611,3730,2.8298438,4.5477762,2.5901093,4.7845774,3.5156224
064568,402307102,Kirk J. Meche,GULF ISLAND FABRICATION INC,34463,2013,MALE,SHIP AND BOAT BUILDING AND REPAIRING,Ship Building and Repairing,336611,3730,3.353152,4.7521811,2.291852,4.4400806,3.6346583
064568,402307102,Kirk J. Meche,GULF ISLAND FABRICATION INC,34463,2014,MALE,SHIP AND BOAT BUILDING AND REPAIRING,Ship Building and Repairing,336611,3730,3.353152,4.7521811,2.291852,4.4400806,3.6346583
064568,402307102,Kirk J. Meche,GULF ISLAND FABRICATION INC,34463,2015,MALE,SHIP AND BOAT BUILDING AND REPAIRING,Ship Building and Repairing,336611,3730,3.353152,4.7521811,2.291852,4.4400806,3.6346583
064568,402307102,Kirk J. Meche,GULF ISLAND FABRICATION INC,34463,2016,MALE,SHIP AND BOAT BUILDING AND REPAIRING,Ship Building and Repairing,336611,3730,3.353152,4.7521811,2.291852,4.4400806,3.6346583
064568,402307102,Kirk J. Meche,GULF ISLAND FABRICATION INC,34463,2017,MALE,SHIP AND BOAT BUILDING AND REPAIRING,Ship Building and Repairing,336611,3730,3.353152,4.7521811,2.291852,4.4400806,3.6346583
064568,402307102,Kirk J. Meche,GULF ISLAND FABRICATION INC,34463,2018,MALE,SHIP AND BOAT BUILDING AND REPAIRING,Ship Building and Repairing,336611,3730,3.353152,4.7521811,2.291852,4.4400806,3.6346583
064568,402307102,Kirk J. Meche,GULF ISLAND FABRICATION INC,34463,2019,MALE,SHIP AND BOAT BUILDING AND REPAIRING,Ship Building and Repairing,336611,3730,3.353152,4.7521811,2.291852,4.4400806,3.6346583
064568,402307102,Richard W. Heo,GULF ISLAND FABRICATION INC,58391,2020,MALE,SHIP AND BOAT BUILDING AND REPAIRING,Ship Building and Repairing,336611,3730,3.1854577,4.9557724,3.8142426,3.8735509,4.0232334
022260,40412C101,Richard M. Bracken,HCA HEALTHCARE INC,16865,2011,MALE,GENERAL MEDICAL AND SURGICAL HOSPITALS,General Medical and Surgical Hospitals,622110,8062,5.0266094,4.6446519,5.2817359,3.0162303,4.8087535
022260,40412C101,Richard M. Bracken,HCA HEALTHCARE INC,16865,2012,MALE,GENERAL MEDICAL AND SURGICAL HOSPITALS,General Medical and Surgical Hospitals,622110,8062,5.0266094,4.6446519,5.2817359,3.0162303,4.8087535
022260,40412C101,Richard M. Bracken,HCA HEALTHCARE INC,16865,2013,MALE,GENERAL MEDICAL AND SURGICAL HOSPITALS,General Medical and Surgical Hospitals,622110,8062,5.0266094,4.6446519,5.2817359,3.0162303,4.8087535
022260,40412C101,R. Milton Johnson,HCA HEALTHCARE INC,28168,2014,MALE,GENERAL MEDICAL AND SURGICAL HOSPITALS,General Medical and Surgical Hospitals,622110,8062,4.2765908,5.2645574,4.0391555,2.7317128,5.4181499
022260,40412C101,R. Milton Johnson,HCA HEALTHCARE INC,28168,2015,MALE,GENERAL MEDICAL AND SURGICAL HOSPITALS,General Medical and Surgical Hospitals,622110,8062,4.2765908,5.2645574,4.0391555,2.7317128,5.4181499
022260,40412C101,R. Milton Johnson,HCA HEALTHCARE INC,28168,2016,MALE,GENERAL MEDICAL AND SURGICAL HOSPITALS,General Medical and Surgical Hospitals,622110,8062,4.2765908,5.2645574,4.0391555,2.7317128,5.4181499
022260,40412C101,R. Milton Johnson,HCA HEALTHCARE INC,28168,2017,MALE,GENERAL MEDICAL AND SURGICAL HOSPITALS,General Medical and Surgical Hospitals,622110,8062,4.2765908,5.2645574,4.0391555,2.7317128,5.4181499
022260,40412C101,R. Milton Johnson,HCA HEALTHCARE INC,28168,2018,MALE,GENERAL MEDICAL AND SURGICAL HOSPITALS,General Medical and Surgical Hospitals,622110,8062,4.2765908,5.2645574,4.0391555,2.7317128,5.4181499
022260,40412C101,Samuel N. Hazen,HCA HEALTHCARE INC,24739,2019,MALE,GENERAL MEDICAL AND SURGICAL HOSPITALS,General Medical and Surgical Hospitals,622110,8062,5.6306424,6.1270204,5.3598638,2.9067125,5.9417067
022260,40412C101,Samuel N. Hazen,HCA HEALTHCARE INC,24739,2020,MALE,GENERAL MEDICAL AND SURGICAL HOSPITALS,General Medical and Surgical Hospitals,622110,8062,5.6306424,6.1270204,5.3598638,2.9067125,5.9417067
025877,404132102,"John Niels Molbeck, Jr.",HCC INSURANCE HOLDINGS INC,21497,2011,MALE,"FIRE, MARINE, AND CASUALTY INSURANCE",Direct Property and Casualty Insurance Carriers,524126,6331,3.6651487,5.1951466,4.7802796,3.5223117,4.5929408
025877,404132102,"John Niels Molbeck, Jr.",HCC INSURANCE HOLDINGS INC,21497,2012,MALE,"FIRE, MARINE, AND CASUALTY INSURANCE",Direct Property and Casualty Insurance Carriers,524126,6331,3.6651487,5.1951466,4.7802796,3.5223117,4.5929408
005690,404251100,Stanley A. Askren,HNI CORP,23514,2011,MALE,"OFFICE FURNITURE, EXCEPT WOOD",Office Furniture (except Wood) Manufacturing,337214,2522,3.8186564,4.8858151,5.2955742,3.3449016,4.4048438
005690,404251100,Stanley A. Askren,HNI CORP,23514,2012,MALE,"OFFICE FURNITURE, EXCEPT WOOD",Office Furniture (except Wood) Manufacturing,337214,2522,3.8186564,4.8858151,5.2955742,3.3449016,4.4048438
005690,404251100,Stanley A. Askren,HNI CORP,23514,2013,MALE,"OFFICE FURNITURE, EXCEPT WOOD",Office Furniture (except Wood) Manufacturing,337214,2522,3.8186564,4.8858151,5.2955742,3.3449016,4.4048438
005690,404251100,Stanley A. Askren,HNI CORP,23514,2014,MALE,"OFFICE FURNITURE, EXCEPT WOOD",Office Furniture (except Wood) Manufacturing,337214,2522,3.8186564,4.8858151,5.2955742,3.3449016,4.4048438
005690,404251100,Stanley A. Askren,HNI CORP,23514,2015,MALE,"OFFICE FURNITURE, EXCEPT WOOD",Office Furniture (except Wood) Manufacturing,337214,2522,3.8186564,4.8858151,5.2955742,3.3449016,4.4048438
005690,404251100,Stanley A. Askren,HNI CORP,23514,2016,MALE,"OFFICE FURNITURE, EXCEPT WOOD",Office Furniture (except Wood) Manufacturing,337214,2522,3.8186564,4.8858151,5.2955742,3.3449016,4.4048438
005690,404251100,Stanley A. Askren,HNI CORP,23514,2017,MALE,"OFFICE FURNITURE, EXCEPT WOOD",Office Furniture (except Wood) Manufacturing,337214,2522,3.8186564,4.8858151,5.2955742,3.3449016,4.4048438
005690,404251100,Jeffrey D. Lorenger,HNI CORP,45437,2018,MALE,"OFFICE FURNITURE, EXCEPT WOOD",Office Furniture (except Wood) Manufacturing,337214,2522,3.4941947,5.2505074,4.6296363,2.7262785,4.2716951
005690,404251100,Jeffrey D. Lorenger,HNI CORP,45437,2019,MALE,"OFFICE FURNITURE, EXCEPT WOOD",Office Furniture (except Wood) Manufacturing,337214,2522,3.4941947,5.2505074,4.6296363,2.7262785,4.2716951
005690,404251100,Jeffrey D. Lorenger,HNI CORP,45437,2020,MALE,"OFFICE FURNITURE, EXCEPT WOOD",Office Furniture (except Wood) Manufacturing,337214,2522,3.4941947,5.2505074,4.6296363,2.7262785,4.2716951
005606,40434L105,Margaret Cushing Whitman,HP INC,5706,2012,FEMALE,COMPUTER AND OFFICE EQUIPMENT,Computer and Peripheral Equipment Manufacturing,33411,3570,4.7361932,5.13238,5.3330054,2.6633546,5.3916802
005606,40434L105,Margaret Cushing Whitman,HP INC,5706,2013,FEMALE,COMPUTER AND OFFICE EQUIPMENT,Computer and Peripheral Equipment Manufacturing,33411,3570,4.7361932,5.13238,5.3330054,2.6633546,5.3916802
005606,40434L105,Margaret Cushing Whitman,HP INC,5706,2014,FEMALE,COMPUTER AND OFFICE EQUIPMENT,Computer and Peripheral Equipment Manufacturing,33411,3570,4.7361932,5.13238,5.3330054,2.6633546,5.3916802
005606,40434L105,Margaret Cushing Whitman,HP INC,5706,2015,FEMALE,COMPUTER AND OFFICE EQUIPMENT,Computer and Peripheral Equipment Manufacturing,33411,3570,4.7361932,5.13238,5.3330054,2.6633546,5.3916802
005606,40434L105,Dion J. Weisler,HP INC,45434,2016,MALE,COMPUTER AND OFFICE EQUIPMENT,Computer and Peripheral Equipment Manufacturing,33411,3570,4.8515301,4.9155545,5.587081,3.0050492,4.8423157
005606,40434L105,Dion J. Weisler,HP INC,45434,2017,MALE,COMPUTER AND OFFICE EQUIPMENT,Computer and Peripheral Equipment Manufacturing,33411,3570,4.8515301,4.9155545,5.587081,3.0050492,4.8423157
005606,40434L105,Dion J. Weisler,HP INC,45434,2018,MALE,COMPUTER AND OFFICE EQUIPMENT,Computer and Peripheral Equipment Manufacturing,33411,3570,4.8515301,4.9155545,5.587081,3.0050492,4.8423157
005606,40434L105,Dion J. Weisler,HP INC,45434,2019,MALE,COMPUTER AND OFFICE EQUIPMENT,Computer and Peripheral Equipment Manufacturing,33411,3570,4.8515301,4.9155545,5.587081,3.0050492,4.8423157
005606,40434L105,Enrique J. Lores,HP INC,52687,2020,MALE,COMPUTER AND OFFICE EQUIPMENT,Computer and Peripheral Equipment Manufacturing,33411,3570,5.1347246,5.424716,6.1486869,2.8802838,5.0270653
024021,405024100,Brian P. Concannon,HAEMONETICS CORP,28444,2011,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,4.9035573,5.4137721,5.5103478,2.9240415,5.1258583
024021,405024100,Brian P. Concannon,HAEMONETICS CORP,28444,2012,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,4.9035573,5.4137721,5.5103478,2.9240415,5.1258583
024021,405024100,Brian P. Concannon,HAEMONETICS CORP,28444,2013,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,4.9035573,5.4137721,5.5103478,2.9240415,5.1258583
024021,405024100,Brian P. Concannon,HAEMONETICS CORP,28444,2014,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,4.9035573,5.4137721,5.5103478,2.9240415,5.1258583
024021,405024100,Ronald G. Gelbman,HAEMONETICS CORP,10510,2015,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,3.9845119,5.8890605,6.2868619,3.3410494,4.7340293
024021,405024100,Christopher A. Simon,HAEMONETICS CORP,51652,2016,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,5.0559702,5.5974522,5.7580848,2.6543078,5.4937158
024021,405024100,Christopher A. Simon,HAEMONETICS CORP,51652,2017,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,5.0559702,5.5974522,5.7580848,2.6543078,5.4937158
024021,405024100,Christopher A. Simon,HAEMONETICS CORP,51652,2018,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,5.0559702,5.5974522,5.7580848,2.6543078,5.4937158
024021,405024100,Christopher A. Simon,HAEMONETICS CORP,51652,2019,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,5.0559702,5.5974522,5.7580848,2.6543078,5.4937158
024021,405024100,Christopher A. Simon,HAEMONETICS CORP,51652,2020,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,5.0559702,5.5974522,5.7580848,2.6543078,5.4937158
029609,405217100,Irwin David Simon,HAIN CELESTIAL GROUP INC,18277,2011,MALE,FOOD AND KINDRED PRODUCTS,Food Manufacturing,311,2000,4.3960652,5.7001328,5.099617,3.0924368,4.8404446
029609,405217100,Irwin David Simon,HAIN CELESTIAL GROUP INC,18277,2012,MALE,FOOD AND KINDRED PRODUCTS,Food Manufacturing,311,2000,4.3960652,5.7001328,5.099617,3.0924368,4.8404446
029609,405217100,Irwin David Simon,HAIN CELESTIAL GROUP INC,18277,2013,MALE,FOOD AND KINDRED PRODUCTS,Food Manufacturing,311,2000,4.3960652,5.7001328,5.099617,3.0924368,4.8404446
029609,405217100,Irwin David Simon,HAIN CELESTIAL GROUP INC,18277,2014,MALE,FOOD AND KINDRED PRODUCTS,Food Manufacturing,311,2000,4.3960652,5.7001328,5.099617,3.0924368,4.8404446
029609,405217100,Irwin David Simon,HAIN CELESTIAL GROUP INC,18277,2015,MALE,FOOD AND KINDRED PRODUCTS,Food Manufacturing,311,2000,4.3960652,5.7001328,5.099617,3.0924368,4.8404446
029609,405217100,Irwin David Simon,HAIN CELESTIAL GROUP INC,18277,2017,MALE,FOOD AND KINDRED PRODUCTS,Food Manufacturing,311,2000,4.3960652,5.7001328,5.099617,3.0924368,4.8404446
029609,405217100,Irwin David Simon,HAIN CELESTIAL GROUP INC,18277,2018,MALE,FOOD AND KINDRED PRODUCTS,Food Manufacturing,311,2000,4.3960652,5.7001328,5.099617,3.0924368,4.8404446
029609,405217100,Mark L. Schiller,HAIN CELESTIAL GROUP INC,57244,2019,MALE,FOOD AND KINDRED PRODUCTS,Food Manufacturing,311,2000,4.8522339,5.5524321,5.0382905,2.9043095,5.144558
029609,405217100,Mark L. Schiller,HAIN CELESTIAL GROUP INC,57244,2020,MALE,FOOD AND KINDRED PRODUCTS,Food Manufacturing,311,2000,4.8522339,5.5524321,5.0382905,2.9043095,5.144558
029609,405217100,Mark L. Schiller,HAIN CELESTIAL GROUP INC,57244,2021,MALE,FOOD AND KINDRED PRODUCTS,Food Manufacturing,311,2000,4.8522339,5.5524321,5.0382905,2.9043095,5.144558
005439,406216101,Jeffrey Allen Miller,HALLIBURTON CO,44179,2017,MALE,"OIL AND GAS FIELD SERVICES, NEC",Support Activities for Oil and Gas Operations,213112,1389,3.7409167,4.7462096,4.4358392,3.9365861,4.0617681
005439,406216101,Jeffrey Allen Miller,HALLIBURTON CO,44179,2018,MALE,"OIL AND GAS FIELD SERVICES, NEC",Support Activities for Oil and Gas Operations,213112,1389,3.7409167,4.7462096,4.4358392,3.9365861,4.0617681
005439,406216101,Jeffrey Allen Miller,HALLIBURTON CO,44179,2019,MALE,"OIL AND GAS FIELD SERVICES, NEC",Support Activities for Oil and Gas Operations,213112,1389,3.7409167,4.7462096,4.4358392,3.9365861,4.0617681
005439,406216101,Jeffrey Allen Miller,HALLIBURTON CO,44179,2020,MALE,"OIL AND GAS FIELD SERVICES, NEC",Support Activities for Oil and Gas Operations,213112,1389,3.7409167,4.7462096,4.4358392,3.9365861,4.0617681
151630,40637H109,"Gregory I. Frost, Ph.D.",HALOZYME THERAPEUTICS INC,59359,2011,MALE,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biological Product (except Diagnostic) Manufacturi,325414,2836,7,5.8962178,5.8364377,1.5717733,6.446629
151630,40637H109,"Gregory I. Frost, Ph.D.",HALOZYME THERAPEUTICS INC,59359,2012,MALE,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biological Product (except Diagnostic) Manufacturi,325414,2836,7,5.8962178,5.8364377,1.5717733,6.446629
151630,40637H109,"Gregory I. Frost, Ph.D.",HALOZYME THERAPEUTICS INC,59359,2013,MALE,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biological Product (except Diagnostic) Manufacturi,325414,2836,7,5.8962178,5.8364377,1.5717733,6.446629
151630,40637H109,"Helen I. Torley, M.B. Ch. B., M.R.C.P.",HALOZYME THERAPEUTICS INC,59360,2014,FEMALE,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biological Product (except Diagnostic) Manufacturi,325414,2836,6.7593555,5.9058232,6.2891698,1.5907701,6.8460703
151630,40637H109,"Helen I. Torley, M.B. Ch. B., M.R.C.P.",HALOZYME THERAPEUTICS INC,59360,2015,FEMALE,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biological Product (except Diagnostic) Manufacturi,325414,2836,6.7593555,5.9058232,6.2891698,1.5907701,6.8460703
151630,40637H109,"Helen I. Torley, M.B. Ch. B., M.R.C.P.",HALOZYME THERAPEUTICS INC,59360,2016,FEMALE,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biological Product (except Diagnostic) Manufacturi,325414,2836,6.7593555,5.9058232,6.2891698,1.5907701,6.8460703
151630,40637H109,"Helen I. Torley, M.B. Ch. B., M.R.C.P.",HALOZYME THERAPEUTICS INC,59360,2017,FEMALE,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biological Product (except Diagnostic) Manufacturi,325414,2836,6.7593555,5.9058232,6.2891698,1.5907701,6.8460703
151630,40637H109,"Helen I. Torley, M.B. Ch. B., M.R.C.P.",HALOZYME THERAPEUTICS INC,59360,2018,FEMALE,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biological Product (except Diagnostic) Manufacturi,325414,2836,6.7593555,5.9058232,6.2891698,1.5907701,6.8460703
151630,40637H109,"Helen I. Torley, M.B. Ch. B., M.R.C.P.",HALOZYME THERAPEUTICS INC,59360,2019,FEMALE,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biological Product (except Diagnostic) Manufacturi,325414,2836,6.7593555,5.9058232,6.2891698,1.5907701,6.8460703
151630,40637H109,"Helen I. Torley, M.B. Ch. B., M.R.C.P.",HALOZYME THERAPEUTICS INC,59360,2020,FEMALE,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biological Product (except Diagnostic) Manufacturi,325414,2836,6.7593555,5.9058232,6.2891698,1.5907701,6.8460703
024232,410120109,John M. Hairston,HANCOCK WHITNEY CORP,32474,2016,MALE,COMMERCIAL BANKS,Commercial Banking,522110,6020,3.668066,5.4849844,4.9327235,3.0697169,4.6021256
024232,410120109,John M. Hairston,HANCOCK WHITNEY CORP,32474,2017,MALE,COMMERCIAL BANKS,Commercial Banking,522110,6020,3.668066,5.4849844,4.9327235,3.0697169,4.6021256
024232,410120109,John M. Hairston,HANCOCK WHITNEY CORP,32474,2018,MALE,COMMERCIAL BANKS,Commercial Banking,522110,6020,3.668066,5.4849844,4.9327235,3.0697169,4.6021256
024232,410120109,John M. Hairston,HANCOCK WHITNEY CORP,32474,2019,MALE,COMMERCIAL BANKS,Commercial Banking,522110,6020,3.668066,5.4849844,4.9327235,3.0697169,4.6021256
024232,410120109,John M. Hairston,HANCOCK WHITNEY CORP,32474,2020,MALE,COMMERCIAL BANKS,Commercial Banking,522110,6020,3.668066,5.4849844,4.9327235,3.0697169,4.6021256
175319,410345102,Richard A. Noll,HANESBRANDS INC,27203,2011,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.5509181,5.4596901,5.2809262,2.8819361,4.8746982
175319,410345102,Richard A. Noll,HANESBRANDS INC,27203,2012,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.5509181,5.4596901,5.2809262,2.8819361,4.8746982
175319,410345102,Richard A. Noll,HANESBRANDS INC,27203,2013,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.5509181,5.4596901,5.2809262,2.8819361,4.8746982
175319,410345102,Richard A. Noll,HANESBRANDS INC,27203,2014,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.5509181,5.4596901,5.2809262,2.8819361,4.8746982
175319,410345102,Richard A. Noll,HANESBRANDS INC,27203,2015,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.5509181,5.4596901,5.2809262,2.8819361,4.8746982
175319,410345102,Richard A. Noll,HANESBRANDS INC,27203,2016,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.5509181,5.4596901,5.2809262,2.8819361,4.8746982
175319,410345102,"Gerald W. Evans, Jr.",HANESBRANDS INC,34323,2017,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.7765074,5.6138654,4.9242091,2.3786674,4.9287367
175319,410345102,"Gerald W. Evans, Jr.",HANESBRANDS INC,34323,2018,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.7765074,5.6138654,4.9242091,2.3786674,4.9287367
175319,410345102,"Gerald W. Evans, Jr.",HANESBRANDS INC,34323,2019,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.7765074,5.6138654,4.9242091,2.3786674,4.9287367
175319,410345102,"Gerald W. Evans, Jr.",HANESBRANDS INC,34323,2020,MALE,APPAREL & OTHER FINISHED PRODS MADE FROM FABRICS &,Apparel Manufacturing,315,2300,4.7765074,5.6138654,4.9242091,2.3786674,4.9287367
